tvl
"{'date': 1570320000, 'totalLiquidityUSD': 19461034.47482002}"
"{'date': 1570406400, 'totalLiquidityUSD': 19061042.19434211}"
"{'date': 1570492800, 'totalLiquidityUSD': 20078413.056322854}"
"{'date': 1570579200, 'totalLiquidityUSD': 19944913.373209007}"
"{'date': 1570665600, 'totalLiquidityUSD': 21122658.138936203}"
"{'date': 1570752000, 'totalLiquidityUSD': 21105093.373578206}"
"{'date': 1570838400, 'totalLiquidityUSD': 20595521.67218155}"
"{'date': 1570924800, 'totalLiquidityUSD': 20548849.76173152}"
"{'date': 1571011200, 'totalLiquidityUSD': 21081178.084721427}"
"{'date': 1571097600, 'totalLiquidityUSD': 21371385.135329504}"
"{'date': 1571184000, 'totalLiquidityUSD': 21274177.395198543}"
"{'date': 1571270400, 'totalLiquidityUSD': 20078467.36127499}"
"{'date': 1571356800, 'totalLiquidityUSD': 20503672.108888704}"
"{'date': 1571443200, 'totalLiquidityUSD': 20255296.5001725}"
"{'date': 1571529600, 'totalLiquidityUSD': 20512353.20213535}"
"{'date': 1571616000, 'totalLiquidityUSD': 20943688.591549315}"
"{'date': 1571702400, 'totalLiquidityUSD': 20799063.07406682}"
"{'date': 1571788800, 'totalLiquidityUSD': 20816174.130304154}"
"{'date': 1571875200, 'totalLiquidityUSD': 19554598.39984265}"
"{'date': 1571961600, 'totalLiquidityUSD': 19725960.39102335}"
"{'date': 1572048000, 'totalLiquidityUSD': 21589037.184645094}"
"{'date': 1572134400, 'totalLiquidityUSD': 21885491.088618435}"
"{'date': 1572220800, 'totalLiquidityUSD': 22511977.199743137}"
"{'date': 1572307200, 'totalLiquidityUSD': 22320627.491982456}"
"{'date': 1572393600, 'totalLiquidityUSD': 23735415.331634313}"
"{'date': 1572480000, 'totalLiquidityUSD': 22997970.166671757}"
"{'date': 1572566400, 'totalLiquidityUSD': 22984580.25623121}"
"{'date': 1572652800, 'totalLiquidityUSD': 23054259.45801685}"
"{'date': 1572739200, 'totalLiquidityUSD': 23229327.51798878}"
"{'date': 1572825600, 'totalLiquidityUSD': 23036471.759274498}"
"{'date': 1572912000, 'totalLiquidityUSD': 23643513.01722356}"
"{'date': 1572998400, 'totalLiquidityUSD': 24185507.192348626}"
"{'date': 1573084800, 'totalLiquidityUSD': 24517618.32610471}"
"{'date': 1573171200, 'totalLiquidityUSD': 24996417.893781755}"
"{'date': 1573257600, 'totalLiquidityUSD': 24950171.67414426}"
"{'date': 1573344000, 'totalLiquidityUSD': 24909143.191473275}"
"{'date': 1573430400, 'totalLiquidityUSD': 25418744.92990531}"
"{'date': 1573516800, 'totalLiquidityUSD': 25068441.90325783}"
"{'date': 1573603200, 'totalLiquidityUSD': 26270067.990546267}"
"{'date': 1573689600, 'totalLiquidityUSD': 26939646.894908216}"
"{'date': 1573776000, 'totalLiquidityUSD': 26754094.328072216}"
"{'date': 1573862400, 'totalLiquidityUSD': 17318798.749993198}"
"{'date': 1573948800, 'totalLiquidityUSD': 17464226.771635517}"
"{'date': 1574035200, 'totalLiquidityUSD': 17903919.686804935}"
"{'date': 1574121600, 'totalLiquidityUSD': 26370480.449676733}"
"{'date': 1574208000, 'totalLiquidityUSD': 25918307.62226142}"
"{'date': 1574294400, 'totalLiquidityUSD': 25945647.27912076}"
"{'date': 1574380800, 'totalLiquidityUSD': 25058157.730507147}"
"{'date': 1574467200, 'totalLiquidityUSD': 23608468.726624448}"
"{'date': 1574553600, 'totalLiquidityUSD': 24516946.57816338}"
"{'date': 1574640000, 'totalLiquidityUSD': 22992828.99814498}"
"{'date': 1574726400, 'totalLiquidityUSD': 23667571.80192882}"
"{'date': 1574812800, 'totalLiquidityUSD': 23733083.932945706}"
"{'date': 1574899200, 'totalLiquidityUSD': 24628176.12187798}"
"{'date': 1574985600, 'totalLiquidityUSD': 32500270.905690324}"
"{'date': 1575072000, 'totalLiquidityUSD': 26414252.36184293}"
"{'date': 1575158400, 'totalLiquidityUSD': 26262538.261190478}"
"{'date': 1575244800, 'totalLiquidityUSD': 25602143.45101602}"
"{'date': 1575331200, 'totalLiquidityUSD': 25783471.21835021}"
"{'date': 1575417600, 'totalLiquidityUSD': 26262894.544268653}"
"{'date': 1575504000, 'totalLiquidityUSD': 25105002.434989106}"
"{'date': 1575590400, 'totalLiquidityUSD': 25320250.9325737}"
